sentence,intensity_level,intensity_level_normalized,intensity_category
সব রাজাকার মেরে ফেলা হউক অথবা পাকিতে পৌছে দেয়া হউক আমীন,6,5,Death
এই কুত্তার বাচ্চার ফাসি চাই,6,5,Death
#চে## বা#গুলা খুব শিঘ্রী কাটবো।।।আমরা একাই কাটতে পারি✌✌✌👊👊👊 #আপনি ঘুমান,6,5,Death
এই সালাকে ফাঁসি দেওয়া দরকার,6,5,Death
শালা ভন্ড এইদেওয়ান বাগিরে মাইরা লা,6,5,Death
নামর হুগায় গুলি মারতে পারবি,6,5,Death
এই কুলাঙ্গার বদমাশ ছেলেদের গুলি করে মেরে ফেলা উচিত আল্লাহ এদের বৃদ্ধ বয়সে একই রকম শাস্তি দিবে,6,5,Death
ভারতের সৈন্যকে মেরে উপযুক্ত জবাব দাও।একটার বদলে একশটাকে মেরে ফেলে চিতায় জ্বলিয়ে দাও।,6,5,Death
এই কুকুর এর বাচ্চা তুলার বস্তাকে খুন করে যদি ফাসির মঞ্চেও উঠতে ও পারতাম নিজের জীবনকে ধন্য মনে করতাম 😑😑😑,6,5,Death
শেখ হাসিনা - স্বর্প হইয়া দংশন করে আর ওঝা হইয়া ঝাড়ে। লগি বৈঠা দিয়ে পিটিয়ে মানুষ মারার নির্দেশ দাতা সে নিজে।,6,5,Death
ফাঁসির আগে এদের মেরে হাত পা ফাটাই ফেলে লবণ ঝাল মাখায় রোদে শুকায় তারপর এদের ফাঁসি দিয়া ঠিক হয় কারণ এরা তো এখন আর মানুষ নয় জানোয়ার হয়ে গেছে এমন ভাবে একটা মানুষের প্রত্যাশার করছে এরা,6,5,Death
খাংকির পুলা সামনে এসে বল জবাই করবো মাদারচুদ,6,5,Death
এই মেয়ে বেয়াদব ওর ফাঁসি চাই,6,5,Death
গন দোলাই দিয়ে মেরে পেলেন,6,5,Death
শুন হাসি টা তোর মায়ের আর বোনের ভোদার মধ্য রাখিস সালা মালাউনের বাচ্ছা,6,5,Death
শুধুমাত্র থামার ইশারা না মানায় পাখির মত গুলি করে হত্যা এ কোন পিশাচের কবলে দেশ?,6,5,Death
এই মাগীর পোয়ারা এবং মাগীরা সবাই কে মেরে ফেলা দরকার,6,5,Death
আই দেখিয়ে দেব এবার  মুসলিম দের কে এবার জবাই করবো জয় শ্ৰী রা	Religious,6,5,Death
সহমত প্রিয় শায়েখ  এদেশের ইসলামী দলগুলো ঐক্যবদ্ধ হলে জিহালাতের উপর প্রতিষ্ঠিত দলগুলোর অবস্থা হবে রোহিঙ্গার মত,6,5,Death
সরকার ভালো ভালো আলেমদের শাস্তি দিচ্ছে।এই কুওা রে ফাসিঁ দিচ্ছে না কেন?,6,5,Death
যে মুসলমানদের মনে আঘাত করেছে তার ফাসি চাই। কন্তুু যারা মন্দির ভেঙ্গেছে ওদের এখন কি করা????,6,5,Death
